Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,4,9773,1,1,121.0,1,1,1,3,3,113.2,1,0,0,1,0,0,18,0,0,6,6,6,12.166666666666666,0,0,6,6,6,14.333333333333334,0,12.4,0.5,1.79,1
1,1,2,9254,1,1,140.0,1,1,1,9,9,124.3,1,0,0,1,0,1,19,0,0,6,7,6,13.0,0,0,6,7,5,12.6,0,12.4,0.5,1.79,1
1,39,1,9853,1,12,133.1,1,37,37,4,7,120.0,0,0,0,1,1,0,28,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,2
1,17,2,9773,1,1,127.0,1,19,38,4,8,130.2,1,0,0,1,0,1,18,0,0,6,6,6,11.833333333333334,0,0,6,0,0,0.0,0,11.1,0.6,2.02,2
1,1,4,9773,1,1,140.0,1,37,19,5,5,135.8,1,1,0,1,0,0,19,0,0,6,9,5,12.6,0,0,6,11,2,12.5,0,10.8,1.4,1.74,3
1,17,3,9853,1,1,141.0,1,1,19,4,5,125.8,1,0,0,1,0,0,18,0,0,6,7,6,13.333333333333334,0,0,6,6,6,13.5,0,7.6,2.6,0.32,1
1,1,5,9500,1,1,141.0,1,19,37,7,8,128.3,1,0,0,1,0,1,18,0,0,7,7,7,14.15,0,0,8,8,8,15.0125,0,11.1,0.6,2.02,1
1,1,1,9238,1,1,117.0,1,1,38,4,3,111.1,1,0,0,1,0,0,19,0,0,6,7,6,12.166666666666666,0,0,6,6,6,11.333333333333334,0,10.8,1.4,1.74,1
1,39,1,9085,1,1,133.1,1,37,37,90,90,128.2,0,0,0,1,0,0,27,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
2,39,1,9991,0,1,130.0,1,37,37,9,10,140.0,0,0,0,1,1,0,37,0,0,5,8,5,13.0,0,0,5,8,5,14.0,1,9.4,-0.8,-3.12,3
1,17,1,9254,1,1,121.0,1,19,19,9,7,125.9,1,0,1,1,0,0,21,0,0,6,0,0,0.0,0,0,6,12,0,0.0,0,12.4,0.5,1.79,2
1,17,2,9147,1,1,115.0,1,1,19,5,5,115.0,1,0,0,1,1,0,20,0,0,5,7,3,10.666666666666666,1,0,5,6,4,12.75,0,10.8,1.4,1.74,1
1,43,1,9130,1,1,130.0,1,37,3,9,10,105.3,0,0,0,1,1,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,2
1,39,1,9500,1,1,133.1,1,19,1,5,10,105.0,0,0,0,1,1,0,24,0,0,7,12,4,12.0,0,0,7,8,4,11.75,0,15.5,2.8,-4.06,3
4,39,1,9991,0,12,133.1,1,34,34,90,90,120.0,0,0,0,0,1,0,50,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
1,7,1,9085,1,40,150.0,1,37,38,6,7,150.0,0,0,0,1,0,0,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,2
1,39,1,9119,1,1,120.0,1,3,3,2,2,149.5,0,0,0,1,1,0,34,0,0,5,5,5,12.8,0,0,5,6,3,14.0,0,11.1,0.6,2.02,3
1,17,6,9500,1,1,126.0,1,19,1,9,9,118.0,1,0,0,1,0,1,19,0,0,8,8,7,13.328571428571427,0,0,8,8,7,13.328571428571427,0,12.7,3.7,-1.7,1
1,39,1,9670,1,1,110.0,1,37,19,5,3,100.0,0,0,0,1,1,0,24,0,0,5,6,2,10.0,0,0,5,5,4,11.25,0,9.4,-0.8,-3.12,2
2,39,1,9119,1,1,130.0,1,37,37,9,9,140.0,0,0,0,1,1,0,34,0,0,5,11,3,17.333333333333332,0,0,5,8,2,16.0,0,9.4,-0.8,-3.12,2
1,1,1,9773,1,1,140.0,1,19,19,4,7,131.6,0,0,0,1,0,1,20,0,0,6,7,6,12.666666666666666,0,0,6,8,6,13.0,0,16.2,0.3,-0.92,1
1,1,1,9238,1,1,115.0,1,1,1,9,9,109.1,1,0,1,0,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,2
1,1,1,9991,0,1,128.0,1,37,37,9,9,117.5,1,0,0,1,0,0,22,0,0,5,8,2,10.5,0,0,5,8,1,11.0,1,7.6,2.6,0.32,2
1,1,3,9556,1,1,118.0,1,19,19,4,4,119.3,1,0,0,1,0,1,19,0,0,7,10,7,12.3,0,0,8,10,7,11.95,0,12.7,3.7,-1.7,1
1,1,1,9670,1,1,116.0,1,38,38,8,9,116.7,1,0,0,1,0,0,21,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,2
1,18,3,9500,1,1,115.0,1,1,1,4,5,115.0,1,0,0,1,0,0,19,0,0,7,7,5,13.06,0,0,8,8,0,0.0,0,12.4,0.5,1.79,2
1,1,1,9853,1,1,129.0,1,38,19,5,5,137.1,1,0,0,1,0,0,20,0,0,7,8,6,13.5,0,0,8,8,7,14.428571428571429,0,10.8,1.4,1.74,1
1,1,1,9254,1,1,125.0,1,1,1,4,4,121.3,1,0,0,1,1,0,18,0,0,6,8,5,11.8,0,0,6,8,4,11.25,0,12.4,0.5,1.79,3
1,17,1,9500,1,1,133.1,1,37,38,9,8,120.5,1,0,0,1,0,0,19,0,0,7,7,6,13.266666666666666,3,0,7,7,6,13.266666666666666,3,7.6,2.6,0.32,1
1,1,1,9670,1,1,137.0,1,1,1,4,4,122.3,1,0,1,0,0,0,19,0,0,6,8,5,11.4,0,0,6,8,4,11.25,0,10.8,1.4,1.74,2
1,1,1,9147,1,1,133.1,1,37,37,9,9,109.0,0,0,0,1,1,0,20,0,0,5,6,5,12.2,0,0,5,10,3,13.666666666666666,0,9.4,-0.8,-3.12,3
1,1,1,9773,1,1,122.0,1,19,38,4,8,126.6,0,0,0,1,1,0,18,0,0,6,7,6,13.0,0,0,6,7,6,12.142857142857142,0,11.1,0.6,2.02,3
1,1,1,9147,1,1,128.0,1,37,38,9,7,118.6,0,0,0,1,0,0,20,0,0,5,10,5,14.0,0,0,5,6,5,13.8,0,12.4,0.5,1.79,3
1,17,1,9670,1,1,126.0,1,1,1,4,4,122.2,1,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,8,5,13.0,0,8.9,1.4,3.51,1
1,39,1,8014,0,1,133.1,1,37,37,9,9,108.3,1,0,0,1,0,0,24,0,0,6,13,4,11.5,0,0,6,9,3,11.0,0,7.6,2.6,0.32,3
1,1,1,9254,1,1,140.0,1,19,38,5,8,127.8,1,0,0,1,0,0,19,0,0,6,7,6,14.285714285714286,0,0,6,6,6,14.0,0,12.4,0.5,1.79,1
1,1,1,9238,1,1,142.0,1,3,19,2,10,130.2,0,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,7,6,14.166666666666666,0,11.1,0.6,2.02,1
1,7,1,9119,1,3,130.0,1,34,34,90,90,130.0,1,0,0,1,1,0,23,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
1,1,1,9254,1,1,123.0,1,1,19,9,8,116.7,1,0,0,1,0,1,18,0,0,6,6,6,11.666666666666666,0,0,6,8,5,12.8,0,12.4,0.5,1.79,1
1,39,1,9991,0,1,130.0,1,37,37,9,7,111.9,1,0,0,0,1,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,2
1,17,2,9254,1,1,130.0,1,1,1,9,9,134.4,1,0,0,1,0,0,21,0,0,6,9,4,11.25,0,0,6,12,0,0.0,0,15.5,2.8,-4.06,3
1,1,2,9147,1,1,122.0,1,3,1,4,10,116.9,0,0,0,1,1,0,18,0,0,5,5,5,11.6,0,0,5,5,5,11.4,0,12.4,0.5,1.79,1
2,39,1,9147,1,1,150.0,1,37,3,9,9,132.8,0,0,0,1,0,0,45,0,0,5,8,5,11.0,0,0,5,10,5,11.4,0,12.4,0.5,1.79,1
1,1,1,9853,1,1,152.0,1,1,19,5,5,139.1,0,0,0,1,0,1,18,0,0,6,6,6,13.333333333333334,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,1
1,17,1,9147,1,1,96.0,1,37,37,9,9,106.0,0,0,0,1,1,0,24,0,0,5,5,5,10.8,0,0,5,7,4,11.25,0,7.6,2.6,0.32,2
1,51,1,9070,1,1,127.0,1,1,19,4,10,121.3,0,0,0,1,0,0,22,0,10,13,13,13,12.727272727272728,0,5,11,12,11,13.615384615384617,0,8.9,1.4,3.51,3
2,39,1,9991,0,1,110.0,1,37,37,90,1,114.6,1,0,0,1,1,0,46,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
1,1,2,9254,1,1,118.0,1,1,38,4,9,110.6,1,0,0,1,0,1,20,0,0,6,6,6,12.833333333333334,0,0,6,7,6,12.666666666666666,0,8.9,1.4,3.51,1
1,44,1,9119,1,1,150.0,1,3,3,1,4,150.0,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,2
1,17,3,9773,1,1,133.1,1,19,19,5,7,106.0,1,0,0,1,0,1,20,0,0,6,7,6,13.428571428571429,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,1
1,1,1,9773,1,1,126.0,1,1,19,4,8,137.8,1,0,0,1,0,1,19,0,0,6,6,6,14.0,0,0,6,6,6,12.833333333333334,0,8.9,1.4,3.51,3
1,1,1,9238,1,1,136.0,1,34,34,0,0,128.7,1,0,0,1,0,0,18,0,0,6,7,6,13.166666666666666,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,1
1,1,1,171,1,1,141.0,1,19,37,9,9,142.8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2
1,17,1,9853,1,1,129.0,1,34,19,0,3,112.1,1,0,0,1,0,1,19,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,2
1,17,4,9500,1,1,126.0,1,19,19,5,7,126.4,1,0,0,1,0,0,18,0,0,7,8,6,13.983333333333334,0,0,8,11,8,12.95,0,11.1,0.6,2.02,1
1,1,1,9500,1,1,145.0,1,40,37,2,9,133.1,1,0,0,1,0,1,18,0,0,7,10,6,14.71875,0,0,8,8,8,13.05,0,11.1,0.6,2.02,1
1,1,1,9147,1,1,130.0,1,37,38,5,5,135.8,0,0,0,1,0,0,19,0,0,5,5,5,13.6,0,0,5,5,5,13.2,0,7.6,2.6,0.32,1
1,17,4,9853,1,1,135.0,1,3,19,2,7,131.7,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,9,5,11.2,0,9.4,-0.8,-3.12,3
1,39,1,9670,1,1,120.0,1,3,1,4,3,148.8,0,0,0,1,1,0,26,0,0,6,7,6,14.428571428571429,0,0,6,8,6,14.375,0,12.4,0.5,1.79,1
1,17,2,9147,1,1,118.0,1,37,37,9,9,113.5,1,0,0,1,1,0,20,0,0,5,11,2,10.5,0,0,5,10,4,10.75,0,7.6,2.6,0.32,3
1,17,1,9147,1,1,134.0,1,38,38,9,9,125.6,0,0,0,1,0,1,19,0,0,5,7,5,11.8,0,0,5,5,5,13.6,0,8.9,1.4,3.51,1
1,1,1,9853,1,1,127.0,1,19,37,5,7,121.1,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.2,0,10.8,1.4,1.74,3
1,1,1,9085,1,1,120.0,1,1,19,4,9,125.7,1,0,1,1,0,0,21,0,0,6,9,4,12.25,0,0,6,11,5,11.0,0,10.8,1.4,1.74,3
1,1,1,9670,1,1,125.0,1,1,37,4,7,114.5,0,0,0,1,0,1,19,0,0,6,7,6,13.428571428571429,0,0,6,8,6,12.5,0,8.9,1.4,3.51,1
1,17,1,9130,1,1,130.0,1,19,1,5,7,131.5,1,0,0,1,1,0,20,0,0,6,12,5,12.0,0,0,6,11,4,12.8,0,13.9,-0.3,0.79,3
1,44,1,9003,1,39,130.0,1,37,37,9,9,130.0,0,0,0,1,1,0,21,0,0,6,13,3,11.666666666666666,0,0,6,8,3,11.0,0,16.2,0.3,-0.92,2
1,1,2,9773,1,1,154.0,1,1,1,4,4,132.6,1,0,0,1,1,1,19,0,0,6,8,6,12.714285714285714,0,0,6,8,6,12.5,0,8.9,1.4,3.51,1
1,1,1,9853,1,1,123.0,1,19,19,4,5,123.7,1,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,8,5,11.6,0,12.7,3.7,-1.7,3
1,1,3,9500,1,1,140.0,1,38,38,9,9,127.8,1,0,0,1,0,1,18,0,0,8,9,7,13.296666666666669,3,0,8,9,7,13.296666666666669,3,10.8,1.4,1.74,1
1,1,1,9070,1,1,110.0,1,37,37,9,9,114.6,0,0,0,1,0,0,22,0,0,6,6,6,12.166666666666666,0,0,6,6,6,13.0,0,7.6,2.6,0.32,1
1,39,1,9003,1,1,133.1,1,37,37,9,9,115.0,0,0,0,1,1,0,24,0,0,6,17,1,18.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,2
1,17,2,9238,1,1,125.0,1,38,37,5,9,114.6,1,0,0,1,0,1,21,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,2
1,17,4,9853,1,1,123.0,1,37,37,7,5,116.9,1,0,1,0,0,0,18,0,0,6,11,3,11.666666666666666,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,2
1,1,1,171,1,1,136.0,1,19,37,9,9,134.5,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,2
1,1,3,9500,1,1,131.0,1,1,38,5,7,120.5,1,0,0,1,0,1,18,0,0,8,8,7,13.79857142857143,0,0,8,8,7,13.79857142857143,0,10.8,1.4,1.74,1
1,1,1,9238,1,1,145.0,1,1,38,4,10,145.0,0,0,0,1,0,0,19,0,0,6,6,6,14.5,0,0,6,8,6,13.625,0,10.8,1.4,1.74,1
1,17,3,9070,1,1,137.0,1,1,19,5,8,133.9,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,2
1,1,1,171,1,1,149.0,1,38,37,9,9,156.0,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,2
1,44,1,9003,1,39,130.0,1,19,19,3,4,130.0,0,0,0,0,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,2
1,39,1,9003,1,1,150.0,1,1,37,9,10,150.0,0,0,0,1,1,0,34,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,2
1,18,4,9500,1,1,140.0,1,1,19,9,7,126.7,1,0,0,1,0,1,18,0,0,8,8,7,14.314285714285717,0,0,8,8,7,14.314285714285717,0,12.7,3.7,-1.7,1
1,1,1,9238,1,1,135.0,1,37,37,9,9,121.7,1,0,0,1,0,0,18,0,0,6,12,4,11.0,0,0,6,14,3,11.0,0,9.4,-0.8,-3.12,3
1,7,1,9147,1,3,130.0,1,19,19,9,9,130.0,0,0,0,1,0,0,23,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,2
1,1,2,9670,1,1,118.0,1,19,19,9,9,113.5,1,0,0,1,0,1,19,0,0,6,9,5,13.6,0,0,6,9,5,12.333333333333334,0,8.9,1.4,3.51,1
1,39,1,8014,0,1,130.0,1,37,37,9,8,140.0,0,0,0,1,1,0,35,0,0,6,7,6,14.0,0,0,6,6,6,14.166666666666666,0,16.2,0.3,-0.92,1
1,17,1,9500,1,1,135.0,1,1,1,4,3,129.0,0,0,0,1,1,0,19,0,0,7,12,4,12.65,0,0,8,9,5,11.1,0,16.2,0.3,-0.92,2
1,39,1,9670,1,19,133.1,1,34,37,0,0,97.0,1,0,0,0,1,0,38,0,0,6,11,0,0.0,0,0,6,7,0,0.0,0,7.6,2.6,0.32,2
1,39,1,9991,0,1,130.0,1,37,37,9,6,130.0,0,0,0,1,1,0,27,0,0,1,1,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,2
1,17,1,9147,1,1,127.0,1,1,1,9,9,115.8,0,0,0,0,1,0,24,0,0,5,12,3,12.0,0,0,5,9,0,0.0,0,11.1,0.6,2.02,3
1,1,1,9085,1,1,133.1,1,38,19,5,5,130.0,1,0,0,1,0,0,21,0,0,5,7,5,12.8,1,0,5,7,3,12.666666666666666,0,12.7,3.7,-1.7,3
1,1,1,9085,1,1,132.0,1,19,19,4,5,138.4,0,0,0,1,1,0,20,0,0,5,9,3,12.333333333333334,0,0,5,9,3,11.0,0,7.6,2.6,0.32,3
1,1,1,171,1,1,147.0,1,19,37,9,9,134.4,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1
1,1,1,9500,1,1,140.0,1,1,1,9,9,126.0,1,0,0,1,0,0,18,0,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0,12.7,3.7,-1.7,1
1,39,1,9254,1,1,150.0,1,37,37,9,9,115.0,0,0,0,1,1,0,36,0,0,6,7,5,14.2,0,0,6,7,5,12.6,0,12.7,3.7,-1.7,1
1,1,1,9500,1,1,137.0,1,38,37,9,5,126.0,0,0,0,1,0,0,19,0,0,8,8,7,12.464285714285714,0,0,8,8,7,12.464285714285714,0,12.7,3.7,-1.7,1
1,17,1,9254,1,1,133.1,1,1,19,4,10,124.5,1,0,0,1,0,0,22,0,0,6,14,3,12.666666666666666,0,0,6,12,2,13.0,0,7.6,2.6,0.32,3
2,39,1,9991,0,12,120.0,1,37,37,9,7,141.0,0,0,0,0,0,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,3
1,1,3,9500,1,1,122.0,1,37,37,9,9,118.8,1,0,0,1,1,0,23,0,0,7,7,6,13.3,0,0,7,7,6,13.3,0,7.6,2.6,0.32,1
1,16,1,171,1,1,148.0,1,38,19,5,5,141.4,1,0,1,0,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,2
1,17,1,9254,1,1,112.0,1,37,37,9,6,108.7,1,0,0,1,1,0,19,0,0,6,8,5,11.4,0,0,6,10,4,10.5,0,9.4,-0.8,-3.12,2
1,39,1,9500,1,19,133.1,1,19,19,9,8,153.5,0,0,0,1,0,0,27,0,0,7,7,2,10.75,0,0,7,7,0,0.0,0,12.4,0.5,1.79,2
1,1,1,9853,1,1,129.0,1,19,38,2,9,126.9,1,0,0,1,0,0,19,0,0,6,7,6,12.0,0,0,6,9,4,12.5,0,7.6,2.6,0.32,3
1,1,1,9147,1,1,135.0,1,1,3,3,3,121.3,1,0,0,1,0,0,18,0,0,5,8,5,11.6,0,0,5,8,5,11.6,0,10.8,1.4,1.74,3
1,1,6,9500,1,1,119.0,6,37,37,9,9,115.5,1,0,0,1,0,0,22,1,0,7,8,4,14.46,0,0,7,10,5,13.82,0,11.1,0.6,2.02,3
1,1,3,9119,1,1,133.0,1,3,1,4,4,121.8,1,0,0,1,1,0,18,0,0,5,10,2,10.5,0,0,5,11,3,12.333333333333334,3,9.4,-0.8,-3.12,3
1,17,6,9238,1,1,116.0,1,34,34,0,0,118.4,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,2
6,39,1,9147,1,1,140.0,1,37,37,9,9,118.0,1,0,0,1,0,0,24,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
1,1,3,9238,1,1,134.0,1,19,37,7,7,133.1,1,0,0,1,0,1,20,0,0,6,9,6,13.0,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,1
1,39,2,9991,0,1,150.0,1,19,1,5,7,100.0,1,0,0,1,1,0,24,0,0,5,5,5,11.8,0,0,5,6,5,12.0,0,9.4,-0.8,-3.12,1
1,17,2,9773,1,1,137.0,1,1,1,4,10,126.9,1,0,0,1,0,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.666666666666666,0,11.1,0.6,2.02,1
1,39,1,8014,0,1,140.0,1,34,34,0,0,114.0,1,0,0,1,0,0,38,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,2
1,17,2,9670,1,1,110.0,1,19,19,3,4,107.5,0,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,2
1,1,1,9773,1,1,150.0,1,37,37,9,9,139.9,0,0,0,1,0,1,21,0,0,6,7,6,13.833333333333334,0,0,6,7,6,14.428571428571429,0,13.9,-0.3,0.79,1
1,1,3,9500,1,1,118.0,1,37,19,5,9,117.0,1,0,0,1,0,0,19,0,0,7,7,0,0.0,0,0,8,8,0,0.0,0,13.9,-0.3,0.79,2
1,1,3,9773,1,1,141.0,1,19,38,5,5,132.8,1,0,0,1,0,0,19,0,0,6,8,6,13.833333333333334,0,0,6,6,6,12.833333333333334,0,10.8,1.4,1.74,1
1,1,1,9119,1,1,117.0,1,3,19,4,3,111.1,1,0,0,1,1,0,19,0,0,5,9,2,12.5,0,0,5,13,2,11.5,0,12.7,3.7,-1.7,2
1,1,1,9147,1,1,141.0,1,37,37,9,9,133.3,1,0,0,1,0,1,18,0,0,5,6,5,12.0,0,0,5,8,5,11.6,0,9.4,-0.8,-3.12,1
1,17,1,9773,1,1,127.0,1,1,1,4,4,120.7,0,0,0,1,0,0,18,0,0,6,6,1,10.0,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,2
1,1,1,9773,1,1,131.0,1,1,1,4,10,135.6,1,0,0,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.5,0,12.7,3.7,-1.7,2
1,1,1,9853,1,1,127.0,1,19,38,9,7,123.7,1,0,0,1,0,0,18,0,0,6,8,5,11.0,0,0,6,10,5,10.714285714285714,0,12.7,3.7,-1.7,3
1,39,1,9556,1,19,133.1,1,19,19,9,9,101.5,1,0,0,1,0,0,24,0,0,7,14,5,11.94,0,0,7,14,2,13.5,0,11.1,0.6,2.02,3
1,39,1,9085,1,1,133.1,1,37,37,9,6,120.0,0,0,0,0,0,0,32,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,2
1,39,1,9500,1,1,112.0,1,37,38,0,7,106.4,0,0,0,0,1,0,24,0,0,8,16,1,10.75,0,0,8,16,1,12.0,0,12.7,3.7,-1.7,2
1,44,1,9991,0,39,130.0,1,1,3,9,2,130.0,0,0,0,1,0,0,21,0,0,5,12,3,11.333333333333334,0,0,5,9,1,13.0,0,13.9,-0.3,0.79,3
1,17,1,9773,1,1,142.0,1,38,37,5,7,136.7,0,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.833333333333334,0,16.2,0.3,-0.92,1
1,39,1,9500,1,1,148.0,1,38,38,5,7,120.0,0,0,0,1,1,0,25,0,0,8,8,7,11.98,0,0,8,8,7,11.98,0,10.8,1.4,1.74,1
1,1,1,171,1,1,135.0,1,19,19,9,9,137.1,1,0,0,1,1,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,3
1,1,1,9773,1,1,151.0,1,38,37,9,7,138.4,0,0,0,1,0,1,24,0,0,6,6,6,15.0,0,0,6,6,6,12.5,0,10.8,1.4,1.74,1
1,17,1,9070,1,1,133.1,1,38,37,9,6,138.0,0,0,0,1,0,1,21,0,0,6,6,6,12.5,0,0,6,8,6,13.0,0,10.8,1.4,1.74,1
2,39,1,8014,0,1,133.1,1,37,37,9,9,120.0,0,0,0,1,0,1,45,0,0,6,6,6,12.333333333333334,0,0,6,7,6,13.5,0,16.2,0.3,-0.92,1
1,1,1,9254,1,1,150.0,1,38,19,5,5,131.3,0,0,0,1,0,0,19,0,0,6,10,6,10.666666666666666,0,0,6,8,5,12.333333333333334,0,7.6,2.6,0.32,3
1,17,1,9500,1,1,140.0,1,19,38,5,7,123.3,0,0,0,1,0,0,19,0,0,7,8,6,11.975,0,0,8,9,6,13.75,0,12.4,0.5,1.79,3
1,17,2,9773,1,1,119.0,1,3,1,4,5,111.1,1,0,0,1,1,0,20,0,0,6,6,4,11.25,0,0,6,6,1,10.0,0,9.4,-0.8,-3.12,2
1,44,1,9130,1,39,140.0,1,1,1,9,4,140.0,1,0,1,0,0,0,21,0,2,6,12,5,12.666666666666666,1,1,6,14,3,11.0,4,16.2,0.3,-0.92,2
1,1,5,9500,1,1,144.0,1,19,1,9,9,127.3,1,0,0,1,0,0,18,0,0,8,12,7,12.628571428571428,0,0,8,12,7,12.628571428571428,0,12.7,3.7,-1.7,1
1,1,1,9070,1,1,137.0,1,3,3,1,7,129.3,0,0,0,1,0,0,19,0,0,6,6,6,11.833333333333334,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,1
1,1,1,9238,1,1,117.0,1,19,19,3,10,111.8,1,0,0,1,0,0,19,0,0,6,12,4,12.0,0,0,6,9,3,11.0,0,16.2,0.3,-0.92,2
1,1,1,9147,1,1,130.0,1,19,37,9,9,123.3,1,0,1,0,1,0,21,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,10.8,1.4,1.74,2
1,17,1,9147,1,1,127.0,1,19,19,9,9,121.8,1,0,0,1,1,1,19,0,0,5,8,5,11.0,0,0,5,10,4,11.0,0,12.4,0.5,1.79,3
1,7,1,9238,1,3,130.0,1,1,1,4,4,130.0,1,0,0,1,1,0,28,0,0,6,10,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,2
1,1,3,9119,1,1,126.0,1,38,37,9,7,122.5,1,0,0,1,1,0,19,0,0,5,6,5,13.8,0,0,5,8,5,13.0,0,8.9,1.4,3.51,1
1,1,1,9147,1,1,146.0,1,4,19,2,3,138.3,0,0,0,1,0,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,2
2,44,1,8014,0,39,150.0,1,37,19,4,8,130.0,0,0,0,1,0,1,32,0,0,6,7,6,12.0,0,0,6,8,5,11.285714285714286,0,16.2,0.3,-0.92,1
1,1,1,9670,1,1,107.0,1,34,34,0,0,103.4,1,0,0,1,1,0,21,0,0,5,9,4,11.0,0,0,5,10,3,10.666666666666666,0,7.6,2.6,0.32,3
1,1,5,9119,1,1,133.0,1,3,1,2,2,121.8,0,0,0,1,0,0,18,0,0,5,12,3,11.0,0,0,5,10,3,11.0,0,12.4,0.5,1.79,3
1,1,2,9254,1,1,120.0,1,19,1,9,3,117.2,1,0,1,1,0,0,20,0,0,6,8,5,11.0,0,0,6,9,5,10.0,0,16.2,0.3,-0.92,2
1,1,1,9500,1,1,149.0,1,37,38,5,5,129.8,1,0,0,1,0,1,18,0,0,8,8,7,15.2,0,0,8,8,7,15.2,0,10.8,1.4,1.74,1
1,17,3,9500,1,1,132.0,1,37,37,9,9,125.3,1,0,0,1,0,1,20,0,0,7,7,6,13.151428571428571,0,0,7,7,6,13.151428571428571,0,7.6,2.6,0.32,1
1,1,1,9670,1,1,139.0,1,37,37,9,9,121.3,1,0,0,1,0,1,18,0,0,6,7,4,13.5,0,0,6,9,5,12.6,0,10.8,1.4,1.74,3
